18:00:00.024743 524.27 1308 3424 13904 -1597 103 107
18:00:00.027858 524.28 1464 3364 14036 -1472 77 67
18:00:00.027993 524.29 1296 3436 14088 -1306 119 84
18:00:00.029117 524.3 1380 3276 14056 -1207 185 65
18:00:00.064032 524.31 1328 3472 14020 -1140 249 74
18:00:00.067416 524.32 1260 3432 13988 -1407 187 56
18:00:00.080839 524.33 1256 3200 14296 -1320 318 46
18:00:00.090652 524.34 1216 3288 14140 -1397 309 93
18:00:00.116913 524.35 1304 3304 13880 -1917 35 161
18:00:00.132664 524.36 1448 3148 13888 -1863 40 125
18:00:00.132830 524.37 1264 3068 14284 -1329 107 66
18:00:00.132928 524.38 1296 3100 14176 -1141 8 64
18:00:00.133021 524.39 1380 3128 14024 -1431 -10 86
18:00:00.133112 524.4 1364 3052 14120 -1558 -43 108
18:00:00.192075 524.41 1408 3128 14036 -1550 -43 127
18:00:00.199823 524.42 1384 3100 14204 -1584 -94 118
18:00:00.199936 524.43 1340 2956 14208 -1516 -6 80
18:00:00.203041 524.44 1424 2896 14068 -1491 47 57
18:00:00.204032 524.45 1360 2972 14268 -1378 81 17
18:00:00.205431 524.46 1356 2848 14296 -1436 152 15
18:00:00.228969 524.47 1300 2832 14268 -1521 107 59
18:00:00.229158 524.48 1428 2784 13908 -1637 61 9
18:00:00.229300 524.49 1392 2720 14212 -1790 -33 65
18:00:00.235120 524.5 1516 2704 14204 -1689 6 37
18:00:00.259477 524.51 1444 2672 14236 -1534 0 28
18:00:00.262678 524.52 1480 2672 13880 -1575 9 4
18:00:00.285695 524.53 1408 2628 14180 -1497 -29 10
18:00:00.293587 524.54 1284 2644 14088 -1459 4 4
18:00:00.293753 524.55 1372 2568 14036 -1385 -34 45
18:00:00.293877 524.56 1436 2544 14068 -1426 -15 5
18:00:00.301650 524.57 1400 2520 14228 -1349 2 42
18:00:00.319324 524.58 1572 2388 14080 -1414 48 44
18:00:00.331452 524.59 1492 2516 14148 -1372 55 36
18:00:00.351227 524.6 1412 2476 14200 -1292 28 22
18:00:00.360041 524.61 1400 2404 14160 -1222 48 19
18:00:00.360190 524.62 1380 2472 14300 -1132 103 13
18:00:00.361230 524.63 1376 2436 14248 -1247 12 35
18:00:00.384391 524.64 1492 2344 14152 -1194 53 -13
18:00:00.405346 524.65 1496 2364 14172 -1250 71 -1
18:00:00.405956 524.66 1436 2368 14084 -1252 20 2
18:00:00.425391 524.67 1432 2292 14136 -1156 48 8
18:00:00.425585 524.68 1532 2276 14308 -1092 113 -8
18:00:00.425736 524.69 1476 2220 14200 -1147 137 -20
18:00:00.436363 524.7 1384 2160 14248 -1137 87 -3
18:00:00.453797 524.71 1408 2220 14160 -1115 62 -14
18:00:00.460483 524.72 1424 2152 14328 -1145 43 -44
18:00:00.482936 524.73 1468 2172 14384 -1197 4 42
18:00:00.497358 524.74 1464 2112 14384 -1141 21 -3
18:00:00.498499 524.75 1512 2124 14340 -1048 37 -8
18:00:00.499410 524.76 1528 2072 14120 -1120 33 -68
18:00:00.515192 524.77 1444 2024 14192 -1148 65 -55
18:00:00.528244 524.78 1504 2096 14348 -999 29 -50
18:00:00.536130 524.79 1432 2012 14368 -1065 101 -44
18:00:00.538002 524.8 1512 2124 14352 -1178 118 -43
18:00:00.551121 524.81 1444 1912 14376 -1115 67 -37
18:00:00.560420 524.82 1400 1956 14400 -1148 -2 -26
18:00:00.586357 524.83 1492 1840 14152 -1248 -19 -9
18:00:00.595435 524.84 1460 1964 14292 -1143 15 9
18:00:00.595807 524.85 1576 1824 14312 -1053 10 -2
18:00:00.596927 524.86 1508 1880 14268 -1038 23 -22
18:00:00.621747 524.87 1496 1856 14280 -1133 56 -34
18:00:00.629236 524.88 1480 1896 14332 -1139 36 -18
18:00:00.631182 524.89 1488 1772 14232 -1060 29 2
18:00:00.657381 524.9 1620 1760 14264 -1123 145 -17
18:00:00.663726 524.91 1564 1708 14256 -1164 271 -45
18:00:00.727741 524.92 1584 1736 14344 -1068 306 -60
18:00:00.729578 524.93 1532 1656 14136 -914 210 -58
18:00:00.729835 524.94 1512 1772 14260 -879 123 -45
