18:00:00.004791, 260.1575, 4132
18:00:00.004873, 260.16, 4182
18:00:00.004899, 260.1625, 4179
18:00:00.004919, 260.165, 4182
18:00:00.005282, 260.1675, 4152
18:00:00.005306, 260.17, 4199
18:00:00.005322, 260.1725, 4192
18:00:00.005336, 260.175, 4189
18:00:00.005989, 260.1775, 4217
18:00:00.006018, 260.18, 4220
18:00:00.006033, 260.1825, 4227
18:00:00.006047, 260.185, 4193
18:00:00.015154, 260.1875, 4242
18:00:00.015243, 260.19, 4219
18:00:00.015299, 260.1925, 4224
18:00:00.015350, 260.195, 4226
18:00:00.039909, 260.1975, 4223
18:00:00.040010, 260.2, 4225
18:00:00.040043, 260.2025, 4191
18:00:00.040071, 260.205, 4221
18:00:00.041204, 260.2075, 4199
18:00:00.041244, 260.21, 4178
18:00:00.041273, 260.2125, 4188
18:00:00.041300, 260.215, 4203
18:00:00.041328, 260.2175, 4208
18:00:00.049874, 260.22, 4216
18:00:00.049905, 260.2225, 4211
18:00:00.049924, 260.225, 4184
18:00:00.049942, 260.2275, 4179
18:00:00.073622, 260.23, 4186
18:00:00.073709, 260.2325, 4196
18:00:00.073745, 260.235, 4194
18:00:00.073775, 260.2375, 4160
18:00:00.074272, 260.24, 4211
18:00:00.074304, 260.2425, 4194
18:00:00.074328, 260.245, 4173
18:00:00.074351, 260.2475, 4208
18:00:00.076923, 260.25, 4209
18:00:00.077049, 260.2525, 4190
18:00:00.077133, 260.255, 4155
18:00:00.077213, 260.2575, 4184
18:00:00.103374, 260.26, 4191
18:00:00.103498, 260.2625, 4164
18:00:00.103538, 260.265, 4188
18:00:00.103569, 260.2675, 4170
18:00:00.104137, 260.27, 4187
18:00:00.104185, 260.2725, 4161
18:00:00.104208, 260.275, 4180
18:00:00.104231, 260.2775, 4162
18:00:00.111530, 260.28, 4132
18:00:00.111619, 260.2825, 4167
18:00:00.111679, 260.285, 4168
18:00:00.111733, 260.2875, 4169
18:00:00.140185, 260.29, 4126
18:00:00.140248, 260.2925, 4176
18:00:00.140273, 260.295, 4168
18:00:00.140293, 260.2975, 4137
18:00:00.140642, 260.3, 4168
18:00:00.140667, 260.3025, 4187
18:00:00.140682, 260.305, 4169
18:00:00.140697, 260.3075, 4124
18:00:00.140711, 260.31, 4159
18:00:00.148606, 260.3125, 4157
18:00:00.148680, 260.315, 4133
18:00:00.148726, 260.3175, 4176
18:00:00.148766, 260.32, 4189
18:00:00.149646, 260.3225, 4181
18:00:00.149705, 260.325, 4157
