18:01:00.027959, 320.1825, 4179
18:01:00.028037, 320.185, 4167
18:01:00.028061, 320.1875, 4187
18:01:00.028080, 320.19, 4176
18:01:00.028428, 320.1925, 4117
18:01:00.028457, 320.195, 4159
18:01:00.028473, 320.1975, 4176
18:01:00.028488, 320.2, 4157
18:01:00.030866, 320.2025, 4169
18:01:00.030915, 320.205, 4164
18:01:00.030937, 320.2075, 4152
18:01:00.030958, 320.21, 4093
18:01:00.039827, 320.2125, 4161
18:01:00.039921, 320.215, 4159
18:01:00.039970, 320.2175, 4140
18:01:00.040012, 320.22, 4125
18:01:00.064756, 320.2225, 4153
18:01:00.064808, 320.225, 4140
18:01:00.064857, 320.2275, 4065
18:01:00.064879, 320.23, 4158
18:01:00.065972, 320.2325, 4130
18:01:00.066004, 320.235, 4135
18:01:00.066019, 320.2375, 4145
18:01:00.066034, 320.24, 4149
18:01:00.066048, 320.2425, 4165
18:01:00.075231, 320.245, 4088
18:01:00.075277, 320.2475, 4185
18:01:00.075297, 320.25, 4162
18:01:00.075316, 320.2525, 4160
18:01:00.095739, 320.255, 4154
18:01:00.095802, 320.2575, 4155
18:01:00.095827, 320.26, 4157
18:01:00.095847, 320.2625, 4080
18:01:00.096189, 320.265, 4172
18:01:00.096211, 320.2675, 4151
18:01:00.096226, 320.27, 4173
18:01:00.096241, 320.2725, 4179
18:01:00.101190, 320.275, 4165
18:01:00.101256, 320.2775, 4191
18:01:00.101293, 320.28, 4100
18:01:00.101340, 320.2825, 4192
18:01:00.109775, 320.285, 4177
18:01:00.109860, 320.2875, 4152
18:01:00.109883, 320.29, 4177
18:01:00.109903, 320.2925, 4161
18:01:00.128915, 320.295, 4152
18:01:00.128975, 320.2975, 4096
18:01:00.128998, 320.3, 4186
18:01:00.129018, 320.3025, 4179
18:01:00.136618, 320.305, 4183
18:01:00.136729, 320.3075, 4178
18:01:00.136804, 320.31, 4165
18:01:00.136871, 320.3125, 4178
18:01:00.162755, 320.315, 4082
18:01:00.162857, 320.3175, 4166
18:01:00.162889, 320.32, 4175
18:01:00.162930, 320.3225, 4181
18:01:00.163370, 320.325, 4179
18:01:00.163400, 320.3275, 4188
18:01:00.163421, 320.33, 4168
18:01:00.163442, 320.3325, 4084
