17:59:00.007465, 200.175, 4215
17:59:00.007503, 200.1775, 4192
17:59:00.007519, 200.18, 4200
17:59:00.007534, 200.1825, 4177
17:59:00.007547, 200.185, 4083
17:59:00.036358, 200.1875, 4198
17:59:00.036418, 200.19, 4191
17:59:00.036442, 200.1925, 4176
17:59:00.036501, 200.195, 4181
17:59:00.036810, 200.1975, 4169
17:59:00.036832, 200.2, 4171
17:59:00.036848, 200.2025, 4094
17:59:00.036863, 200.205, 4195
17:59:00.037122, 200.2075, 4180
17:59:00.037141, 200.21, 4181
17:59:00.037156, 200.2125, 4154
17:59:00.037170, 200.215, 4194
17:59:00.043189, 200.2175, 4181
17:59:00.043273, 200.22, 4101
17:59:00.043299, 200.2225, 4187
17:59:00.043323, 200.225, 4190
17:59:00.065239, 200.2275, 4187
17:59:00.065322, 200.23, 4181
17:59:00.065352, 200.2325, 4178
17:59:00.065377, 200.235, 4161
17:59:00.068485, 200.2375, 4106
17:59:00.068508, 200.24, 4164
17:59:00.068523, 200.2425, 4153
17:59:00.068537, 200.245, 4164
17:59:00.078007, 200.2475, 4138
17:59:00.078068, 200.25, 4145
17:59:00.078100, 200.2525, 4160
17:59:00.078136, 200.255, 4069
17:59:00.100167, 200.2575, 4181
17:59:00.100288, 200.26, 4175
17:59:00.100334, 200.2625, 4169
17:59:00.100364, 200.265, 4130
17:59:00.100905, 200.2675, 4156
17:59:00.100944, 200.27, 4151
17:59:00.100973, 200.2725, 4060
17:59:00.100999, 200.275, 4152
17:59:00.103541, 200.2775, 4130
17:59:00.103573, 200.28, 4132
17:59:00.103592, 200.2825, 4115
17:59:00.103609, 200.285, 4120
17:59:00.131549, 200.2875, 4106
17:59:00.131640, 200.29, 4029
17:59:00.131677, 200.2925, 4125
17:59:00.131709, 200.295, 4127
17:59:00.131780, 200.2975, 4115
17:59:00.132315, 200.3, 4117
17:59:00.132352, 200.3025, 4127
17:59:00.132379, 200.305, 4124
17:59:00.132404, 200.3075, 4059
17:59:00.139192, 200.31, 4158
17:59:00.139296, 200.3125, 4181
17:59:00.139357, 200.315, 4175
17:59:00.139402, 200.3175, 4146
17:59:00.164153, 200.32, 4171
17:59:00.164226, 200.3225, 4189
17:59:00.164258, 200.325, 4091
17:59:00.164284, 200.3275, 4191
17:59:00.164785, 200.33, 4215
17:59:00.164823, 200.3325, 4213
17:59:00.164854, 200.335, 4208
17:59:00.164874, 200.3375, 4224
17:59:00.165223, 200.34, 4232
17:59:00.165249, 200.3425, 4150
17:59:00.165269, 200.345, 4221
17:59:00.165288, 200.3475, 4189
17:59:00.195724, 200.35, 4200
17:59:00.195823, 200.3525, 4207
17:59:00.195853, 200.355, 4231
17:59:00.195875, 200.3575, 4198
17:59:00.196219, 200.36, 4132
17:59:00.196245, 200.3625, 4215
17:59:00.196262, 200.365, 4220
17:59:00.196278, 200.3675, 4223
17:59:00.199980, 200.37, 4203
17:59:00.200051, 200.3725, 4223
17:59:00.200077, 200.375, 4196
17:59:00.200101, 200.3775, 4097
17:59:00.200124, 200.38, 4203
17:59:00.208801, 200.3825, 4211
17:59:00.208865, 200.385, 4188
17:59:00.208899, 200.3875, 4148
17:59:00.231536, 200.39, 4184
17:59:00.231747, 200.3925, 4179
17:59:00.231834, 200.395, 4115
17:59:00.231881, 200.3975, 4204
17:59:00.231928, 200.4, 4203
17:59:00.232578, 200.4025, 4184
17:59:00.232627, 200.405, 4182
17:59:00.232657, 200.4075, 4207
