18:03:00.005811 694.23 1260 3624 13824 727 340 -53
18:03:00.016494 694.24 1268 3620 14060 1016 546 -109
18:03:00.049431 694.25 1256 3744 14200 1260 587 -109
18:03:00.052454 694.26 1164 3812 14132 1177 551 -144
18:03:00.057164 694.27 1180 3924 14040 888 481 -106
18:03:00.059076 694.28 1216 3816 13844 742 429 -63
18:03:00.060607 694.29 1212 3852 14000 781 399 -90
18:03:00.061394 694.3 1104 3896 14088 674 347 1
18:03:00.062672 694.31 1040 3908 13708 162 341 60
18:03:00.083041 694.32 1200 3760 13752 -194 122 38
18:03:00.140109 694.33 1428 3784 14444 910 612 -142
18:03:00.148240 694.34 1148 4016 14336 1445 568 -170
18:03:00.167973 694.35 1104 3980 13656 376 -28 2
18:03:00.187618 694.36 1284 3880 14052 406 299 -38
18:03:00.187790 694.37 1016 4016 13692 147 282 19
18:03:00.187910 694.38 1132 3712 13516 -357 -35 108
18:03:00.188023 694.39 1180 3704 13608 233 293 8
18:03:00.188134 694.4 1192 3880 13988 659 343 -60
18:03:00.188244 694.41 1172 3968 14232 909 153 -68
18:03:00.188351 694.42 1080 4032 14100 712 118 -29
18:03:00.225198 694.43 1124 4112 14088 476 140 26
18:03:00.226226 694.44 1052 4132 14092 410 132 63
18:03:00.226888 694.45 1120 4088 14040 376 286 -29
18:03:00.239747 694.46 1132 4140 13800 407 347 -74
18:03:00.247047 694.47 1096 4100 13832 439 381 -61
18:03:00.261317 694.48 1140 4132 13836 513 282 -35
18:03:00.264702 694.49 1172 4008 13696 596 300 -52
18:03:00.264940 694.5 1148 4040 13856 717 270 -57
18:03:00.298985 694.51 1200 4152 14048 692 270 -24
18:03:00.299783 694.52 1140 4136 14032 652 274 -47
18:03:00.339573 694.53 1144 4044 13944 564 203 -18
18:03:00.366240 694.54 1156 4096 13832 434 309 -35
18:03:00.367182 694.55 1160 4100 13836 328 391 -61
18:03:00.368269 694.56 1120 4268 14052 209 357 2
18:03:00.369643 694.57 1112 4064 13960 218 310 -23
18:03:00.370832 694.58 1124 4188 13912 184 274 -10
18:03:00.375086 694.59 1168 4272 13788 156 329 -8
18:03:00.378558 694.6 1068 4236 13720 303 221 -29
18:03:00.402321 694.61 1140 4292 13856 320 353 -13
18:03:00.402590 694.62 1068 4336 13888 242 391 -43
18:03:00.454103 694.63 1192 4252 13868 410 330 -52
18:03:00.468876 694.64 1036 4388 13908 596 169 -56
18:03:00.469455 694.65 1128 4376 14008 606 256 -71
18:03:00.469717 694.66 1100 4404 14036 411 843 -142
18:03:00.469957 694.67 872 4232 13780 237 208 -4
18:03:00.496705 694.68 1040 4168 13384 -196 262 25
18:03:00.525674 694.69 1148 4208 13864 296 373 -82
18:03:00.534509 694.7 1288 4380 13964 667 352 -94
18:03:00.534724 694.71 1064 4452 13748 140 369 -61
18:03:00.534866 694.72 996 4216 13620 145 144 -1
18:03:00.559822 694.73 1048 4344 13872 23 188 11
18:03:00.573448 694.74 1028 4336 13860 -53 276 -17
18:03:00.589112 694.75 1088 4300 13880 -31 189 0
18:03:00.605883 694.76 1076 4424 13792 -32 191 -22
18:03:00.606211 694.77 1148 4408 13920 2 185 -17
18:03:00.608285 694.78 1164 4440 13752 90 145 12
18:03:00.609868 694.79 1040 4396 14056 -15 273 8
18:03:00.610831 694.8 1144 4272 13752 -260 289 18
18:03:00.613973 694.81 1164 4336 13764 -77 209 -1
18:03:00.637057 694.82 1152 4392 13924 2 276 -9
18:03:00.664348 694.83 1164 4268 13952 -138 222 -2
18:03:00.670087 694.84 1168 4312 13856 -224 166 8
18:03:00.670333 694.85 1024 4336 13876 -168 239 10
18:03:00.670548 694.86 1044 4252 13836 -159 270 16
18:03:00.670759 694.87 1068 4356 13824 -176 256 -11
18:03:00.680548 694.88 1116 4352 13816 -246 242 -7
18:03:00.681656 694.89 1208 4328 13808 -315 228 12
18:03:00.703540 694.9 1116 4260 13920 -275 254 45
18:03:00.703671 694.91 1088 4420 14044 -276 218 33
18:03:00.729209 694.92 1136 4392 13992 -268 216 44
18:03:00.736841 694.93 1096 4432 13892 -305 185 18
18:03:00.737096 694.94 1044 4424 13752 -323 172 29
18:03:00.737300 694.95 1048 4364 13804 -350 209 50
18:03:00.756780 694.96 1072 4340 14040 -382 244 -2
18:03:00.778785 694.97 1124 4372 13780 -419 215 6
18:03:00.779531 694.98 1008 4412 13984 -597 172 43
18:03:00.780694 694.99 1036 4268 13864 -733 137 67
18:03:00.801803 695.0 1020 4336 13824 -820 95 83
18:03:00.801957 695.01 1164 4264 13936 -855 74 101
18:03:00.812572 695.02 1172 4352 13776 -928 16 121
18:03:00.814748 695.03 1020 4240 13900 -974 11 143
18:03:00.864780 695.04 1116 4216 13920 -994 -19 144
18:03:00.868944 695.05 1096 4132 13860 -1009 9 125
18:03:00.869860 695.06 1220 4236 13852 -1071 65 136
18:03:00.873133 695.07 1048 4196 13944 -1109 93 102
18:03:00.875881 695.08 1184 4256 13912 -1139 63 120
18:03:00.876989 695.09 1212 4100 13792 -1231 55 139
18:03:00.895872 695.1 1128 4116 13796 -1279 41 129
18:03:00.907730 695.11 1200 4088 13820 -1299 97 132
18:03:00.907895 695.12 1204 4056 13856 -1501 76 170
18:03:00.936726 695.13 1144 3992 13876 -1534 16 151
18:03:00.940236 695.14 1012 4112 13808 -1531 31 186
18:03:00.940462 695.15 1128 4008 13960 -1627 35 170
18:03:00.945521 695.16 1032 4008 13988 -1700 38 185
18:03:00.958590 695.17 1200 4024 13944 -1759 -30 151
18:03:00.998579 695.18 1208 3764 13860 -1764 -18 154
18:03:01.002623 695.19 1164 3744 13924 -1767 6 160
18:03:01.002947 695.2 1112 3800 14004 -1713 -12 152
18:03:01.007449 695.21 1108 3708 13916 -1651 31 182
18:03:01.009184 695.22 1284 3696 14124 -1559 69 121
18:03:01.013044 695.23 1096 3644 14032 -1476 130 118
18:03:01.028863 695.24 1076 3636 14144 -1643 65 152
18:03:01.066203 695.25 1124 3636 13896 -1843 -40 165
18:03:01.075302 695.26 1256 3532 13900 -1939 -128 202
18:03:01.096916 695.27 1148 3420 13932 -1872 -110 196
18:03:01.107212 695.28 1224 3424 14000 -1683 -2 127
18:03:01.107403 695.29 1244 3468 14224 -1289 180 79
18:03:01.107554 695.3 1300 3496 14256 -1207 136 89
18:03:01.110683 695.31 1184 3500 14164 -1538 -30 124
18:03:01.127458 695.32 1224 3472 13944 -1755 -130 146
18:03:01.136390 695.33 1196 3308 14040 -1594 -159 150
18:03:01.163785 695.34 1260 3188 14128 -1393 -160 147
18:03:01.172610 695.35 1144 3304 14044 -1995 -205 220
18:03:01.172771 695.36 1376 3228 13400 -2586 -233 217
18:03:01.172883 695.37 1464 3132 14392 -1756 213 29
18:03:01.173091 695.38 1200 3244 14240 -651 95 17
18:03:01.222934 695.39 1152 3284 13720 -1943 -723 198
18:03:01.242293 695.4 1444 2900 14340 -1756 -273 134
18:03:01.242573 695.41 1260 3024 13836 -1527 -78 150
18:03:01.242888 695.42 1292 2992 13644 -2225 -575 267
18:03:01.243043 695.43 1440 2840 13876 -1504 -133 141
18:03:01.247741 695.44 1472 3016 14240 -676 134 -16
18:03:01.249068 695.45 1420 3156 14492 -732 60 29
18:03:01.273390 695.46 1388 3096 14336 -1237 -30 86
18:03:01.274576 695.47 1268 3020 14328 -1376 -21 124
18:03:01.275704 695.48 1248 3000 14332 -1528 32 156
18:03:01.282838 695.49 1272 2936 14196 -1669 -6 166
18:03:01.305330 695.5 1336 2868 14116 -1608 -4 119
18:03:01.305443 695.51 1336 2780 14160 -1748 -163 136
18:03:01.333512 695.52 1384 2788 13984 -1786 -166 134
18:03:01.337623 695.53 1476 2644 13880 -1500 51 60
18:03:01.337719 695.54 1388 2600 14044 -1190 -47 70
18:03:01.342938 695.55 1528 2596 13976 -893 36 48
18:03:01.368896 695.56 1428 2616 14388 -705 115 27
18:03:01.377168 695.57 1468 2732 14376 -779 45 22
18:03:01.377326 695.58 1372 2580 14272 -865 92 35
18:03:01.380378 695.59 1428 2592 14160 -896 119 47
18:03:01.462085 695.6 1452 2520 14304 -1006 144 -8
18:03:01.470714 695.61 1480 2588 14236 -1171 73 45
18:03:01.470972 695.62 1512 2568 14152 -1139 3 41
18:03:01.473018 695.63 1384 2484 14236 -1172 41 36
18:03:01.475522 695.64 1412 2416 14144 -1209 4 49
18:03:01.476763 695.65 1452 2488 13996 -1162 11 60
18:03:01.477893 695.66 1504 2544 14032 -1003 115 23
18:03:01.479071 695.67 1460 2468 14228 -970 64 55
18:03:01.488775 695.68 1356 2520 14248 -823 164 52
18:03:01.533296 695.69 1424 2528 14244 -741 188 31
18:03:01.544350 695.7 1464 2448 14132 -717 195 6
18:03:01.544546 695.71 1500 2468 14420 -673 153 25
18:03:01.544700 695.72 1432 2440 14424 -524 365 -9
18:03:01.544846 695.73 1424 2416 14080 -1009 57 63
18:03:01.547588 695.74 1460 2228 14032 -1021 75 34
18:03:01.549319 695.75 1516 2368 14224 -781 57 26
18:03:01.562494 695.76 1476 2204 14260 -560 40 22
18:03:01.575735 695.77 1612 2348 14264 -611 46 12
18:03:01.576028 695.78 1544 2292 14264 -705 94 36
18:03:01.640353 695.79 1456 2368 14372 -707 96 10
18:03:01.645523 695.8 1516 2320 14404 -801 8 15
18:03:01.648348 695.81 1444 2336 14304 -741 71 25
18:03:01.649592 695.82 1452 2268 14176 -700 87 -16
18:03:01.650830 695.83 1520 2208 14416 -591 121 -20
18:03:01.652778 695.84 1452 2216 14128 -407 207 10
18:03:01.675195 695.85 1448 2280 14224 -460 219 3
18:03:01.675307 695.86 1460 2128 14276 -474 220 27
18:03:01.675374 695.87 1512 2188 14168 -466 224 18
18:03:01.709811 695.88 1572 2112 14256 -341 193 18
18:03:01.710876 695.89 1516 2152 14124 -264 150 15
18:03:01.711900 695.9 1628 2160 14136 -151 171 24
18:03:01.728039 695.91 1540 2088 14096 -62 185 21
18:03:01.741890 695.92 1460 2108 14036 188 286 23
18:03:01.742279 695.93 1500 2120 14196 290 267 -18
18:03:01.742655 695.94 1508 2136 14108 310 300 -16
18:03:01.769145 695.95 1436 2172 14240 392 338 -21
18:03:01.779502 695.96 1564 2248 14076 421 346 -16
18:03:01.779739 695.97 1464 2248 14132 547 414 -5
18:03:01.779974 695.98 1528 2268 14120 680 491 -24
18:03:01.785350 695.99 1396 2328 14188 741 428 -43
18:03:01.801846 696.0 1504 2368 14264 880 438 -57
18:03:01.876001 696.01 1476 2344 14276 1000 488 -69
18:03:01.879111 696.02 1456 2432 14236 1051 475 -60
18:03:01.879266 696.03 1508 2452 14184 1036 485 -39
18:03:01.879399 696.04 1476 2364 14136 1101 507 -44
18:03:01.881646 696.05 1396 2416 14248 1082 467 -36
18:03:01.883002 696.06 1428 2380 14156 1068 420 -36
18:03:01.906955 696.07 1408 2460 14248 1120 418 -31
18:03:01.912684 696.08 1548 2408 14172 1131 464 -56
18:03:01.912800 696.09 1532 2556 14196 1175 443 -69
18:03:01.913010 696.1 1428 2452 14124 1264 443 -52
18:03:01.936970 696.11 1492 2656 14284 1312 435 -58
18:03:01.999190 696.12 1456 2560 14060 1394 498 -85
18:03:02.009663 696.13 1544 2620 14140 1451 514 -83
18:03:02.010012 696.14 1428 2708 14168 1460 516 -81
18:03:02.010246 696.15 1524 2824 14208 1587 554 -108
18:03:02.010465 696.16 1372 2652 14128 1612 574 -114
18:03:02.010682 696.17 1348 2732 14244 1578 596 -89
18:03:02.010925 696.18 1308 2848 14140 1531 543 -92
18:03:02.011089 696.19 1420 3004 14184 1510 571 -107
18:03:02.019993 696.2 1348 2896 14148 1518 580 -119
18:03:02.046664 696.21 1352 2964 14184 1411 530 -102
18:03:02.096738 696.22 1392 3064 14232 1496 532 -84
18:03:02.107932 696.23 1324 3076 14252 1487 474 -99
18:03:02.108192 696.24 1320 3164 14040 1353 506 -55
18:03:02.108396 696.25 1344 3224 14072 1193 478 -46
18:03:02.108584 696.26 1340 3156 13952 1036 405 -35
18:03:02.108828 696.27 1300 3248 13976 1050 378 -40
18:03:02.109029 696.28 1312 3120 14100 1400 568 -66
18:03:02.109212 696.29 1384 3252 14200 1550 693 -117
18:03:02.162214 696.3 1248 3352 14216 1597 694 -118
18:03:02.177985 696.31 1264 3404 14132 1363 616 -108
18:03:02.178437 696.32 1228 3420 14084 1071 512 -63
18:03:02.178809 696.33 1252 3332 14020 991 457 -68
18:03:02.179074 696.34 1224 3276 14188 1172 439 -77
18:03:02.215809 696.35 1116 3400 14260 936 439 -20
18:03:02.220212 696.36 1148 3468 13640 27 280 66
18:03:02.222577 696.37 1452 3272 13928 375 355 -28
18:03:02.247801 696.38 1408 3468 14672 1730 777 -263
18:03:02.248368 696.39 1152 3696 14084 1352 393 -115
18:03:02.249724 696.4 1252 3548 14032 382 68 -13
18:03:02.251145 696.41 1356 3472 14212 854 632 -104
18:03:02.252030 696.42 972 3576 13540 262 184 51
18:03:02.267278 696.43 1240 3304 13628 -41 123 93
18:03:02.305341 696.44 1180 3380 13988 934 405 -3
18:03:02.313116 696.45 1208 3644 14360 1263 307 -96
18:03:02.313218 696.46 1088 3648 14396 1298 206 -32
18:03:02.313286 696.47 1072 3688 14168 1090 211 -28
18:03:02.313350 696.48 1020 3840 14192 1026 291 -5
18:03:02.342447 696.49 1152 3780 14216 867 296 12
18:03:02.347920 696.5 1192 3744 14100 776 363 -13
18:03:02.348025 696.51 1180 3888 13956 758 388 -31
18:03:02.348092 696.52 1256 3784 13896 767 404 -29
18:03:02.385245 696.53 1176 3696 13676 857 378 -42
18:03:02.386191 696.54 1192 3724 13736 937 375 -38
18:03:02.387279 696.55 1268 3724 13904 1031 373 -57
18:03:02.432613 696.56 1148 3840 14016 1135 395 -109
18:03:02.442941 696.57 1252 3852 14108 1046 326 -100
18:03:02.443124 696.58 1216 3860 13976 921 377 -86
18:03:02.443250 696.59 1276 3840 13860 827 384 -67
18:03:02.443367 696.6 1264 3972 13772 732 396 -31
18:03:02.469328 696.61 1056 3980 14020 684 386 -56
18:03:02.477538 696.62 1124 3960 13980 607 333 -56
18:03:02.477703 696.63 1096 3964 13992 540 327 -28
18:03:02.477818 696.64 1128 3976 13872 504 346 -73
18:03:02.542774 696.65 1208 3996 13880 569 341 -20
18:03:02.547273 696.66 1000 3984 13828 548 378 -68
18:03:02.547415 696.67 1068 4008 13624 640 378 -53
18:03:02.553449 696.68 1040 4108 13916 674 457 -60
18:03:02.565842 696.69 1064 4016 13868 797 459 -64
18:03:02.578458 696.7 1096 4204 13872 730 333 -91
18:03:02.646438 696.71 1196 4152 14184 855 581 -136
18:03:02.647342 696.72 912 4224 13860 733 597 -67
18:03:02.648588 696.73 1092 4192 13660 116 354 0
18:03:02.649893 696.74 1116 4036 13716 356 427 -50
18:03:02.651640 696.75 1072 4140 14060 689 507 -137
18:03:02.653961 696.76 1072 4224 13888 712 413 -110
18:03:02.679107 696.77 1104 4172 13816 409 327 -40
18:03:02.682687 696.78 1016 4304 13832 290 242 -26
18:03:02.683043 696.79 1016 4204 13824 296 279 -20
18:03:02.754098 696.8 1064 4296 13796 270 256 -10
18:03:02.769791 696.81 1104 4376 13800 359 279 -47
18:03:02.870715 696.82 1104 4308 13924 291 308 -38
18:03:02.882061 696.83 1088 4352 13912 198 280 -12
18:03:02.883213 696.84 1064 4204 13900 114 310 -9
18:03:02.885478 696.85 1080 4348 13884 165 322 -19
18:03:02.887199 696.86 1020 4340 14028 240 305 -41
18:03:02.951842 696.87 1036 4364 13804 100 299 -13
18:03:02.972163 696.88 1140 4332 13860 38 263 -25
18:03:03.023205 696.89 1076 4320 13936 40 318 -32
18:03:03.031360 696.9 1076 4284 13848 -43 322 -30
18:03:03.031520 696.91 944 4336 13884 -165 274 -1
18:03:03.086617 696.92 912 4308 13752 -260 222 31
18:03:03.099849 696.93 992 4252 13968 -302 237 47
18:03:03.100116 696.94 1020 4320 13760 -330 205 25
18:03:03.100356 696.95 1120 4264 13828 -342 209 25
18:03:03.100580 696.96 956 4344 13900 -319 212 35
18:03:03.100799 696.97 1096 4360 14116 -750 224 52
18:03:03.127360 696.98 996 4304 13768 -1077 39 80
18:03:03.138104 696.99 1020 4260 13852 -1460 -6 125
18:03:03.138205 697.0 1008 4224 14060 -1531 3 131
18:03:03.138278 697.01 1084 4060 14132 -1656 24 147
18:03:03.138347 697.02 1164 3916 14024 -1885 -97 208
18:03:03.138422 697.03 1132 3860 13872 -1662 -41 197
18:03:03.158602 697.04 1168 3824 13964 -1525 -18 128
18:03:03.187450 697.05 1088 3820 14012 -1542 92 153
18:03:03.201920 697.06 1172 3760 13904 -1595 86 143
18:03:03.202049 697.07 1152 3776 13944 -1742 11 146
18:03:03.202122 697.08 1212 3704 13940 -1675 -27 182
18:03:03.202191 697.09 1220 3764 14008 -1583 -53 157
18:03:03.202259 697.1 1156 3688 13924 -1578 0 158
18:03:03.202327 697.11 1056 3664 14132 -1415 63 130
18:03:03.202393 697.12 1124 3604 14232 -1618 63 98
18:03:03.228754 697.13 1084 3556 13980 -1908 -30 136
18:03:03.236601 697.14 1140 3464 14004 -2099 -155 174
18:03:03.252344 697.15 1180 3344 13720 -1949 -156 164
18:03:03.274546 697.16 1236 3352 14080 -1540 58 95
18:03:03.276390 697.17 1268 3572 14252 -1293 80 77
18:03:03.293418 697.18 1148 3512 14332 -1441 43 79
18:03:03.300179 697.19 1088 3364 14144 -1709 -102 141
18:03:03.300312 697.2 1108 3292 14068 -1910 -238 193
18:03:03.300488 697.21 1248 3200 14068 -1785 -253 163
18:03:03.322983 697.22 1104 3156 14424 -1743 -163 177
18:03:03.332329 697.23 1240 3388 13992 -2392 7 254
18:03:03.332542 697.24 1280 3028 13632 -2943 -421 249
18:03:03.332717 697.25 1360 3028 14536 -1669 8 49
18:03:03.348191 697.26 1236 3096 14188 -1092 -199 91
18:03:03.376434 697.27 1180 3036 13788 -2260 -825 228
18:03:03.376812 697.28 1316 2856 14292 -1432 47 72
18:03:03.377311 697.29 1140 2948 13608 -1989 -510 238
18:03:03.386781 697.3 1288 2780 13816 -2049 -392 237
18:03:03.395964 697.31 1456 2808 14244 -1181 45 53
18:03:03.407792 697.32 1268 3104 14504 -815 68 31
18:03:03.416351 697.33 1360 3088 14412 -1216 -18 40
18:03:03.442438 697.34 1256 2980 14416 -1546 -65 126
18:03:03.450347 697.35 1244 3012 14340 -1706 -73 122
18:03:03.450441 697.36 1248 2832 14228 -1850 -68 162
18:03:03.450505 697.37 1356 2824 14164 -1973 -118 111
18:03:03.474475 697.38 1272 2688 14024 -1986 -107 102
18:03:03.483486 697.39 1332 2556 14048 -2007 -166 138
18:03:03.491275 697.4 1420 2528 14048 -1873 -185 99
18:03:03.493620 697.41 1460 2392 13840 -1669 -171 101
18:03:03.505076 697.42 1472 2504 14084 -1260 -127 87
18:03:03.516452 697.43 1496 2408 14308 -969 -4 70
18:03:03.517726 697.44 1400 2544 14296 -868 -1 46
18:03:03.525498 697.45 1420 2444 14448 -960 45 3
18:03:03.572770 697.46 1424 2404 14268 -1043 5 61
18:03:03.586094 697.47 1432 2436 14340 -1035 6 40
18:03:03.586359 697.48 1484 2400 14332 -1155 -2 50
18:03:03.586621 697.49 1484 2456 14124 -1336 -42 42
18:03:03.587528 697.5 1400 2392 14256 -1509 -70 66
18:03:03.589162 697.51 1404 2276 14308 -1521 -17 43
18:03:03.610099 697.52 1476 2324 14128 -1587 -70 21
18:03:03.620202 697.53 1448 2344 14268 -1615 1 42
18:03:03.624860 697.54 1476 2352 14272 -1411 1 29
18:03:03.626176 697.55 1448 2300 14176 -1453 59 17
18:03:03.648287 697.56 1404 2188 14192 -1331 4 13
18:03:03.651263 697.57 1428 2256 14348 -1197 5 25
18:03:03.660639 697.58 1444 2140 14092 -1265 -55 29
18:03:03.672928 697.59 1500 2012 14440 -995 177 12
18:03:03.714203 697.6 1440 2192 14136 -983 117 28
18:03:03.718961 697.61 1536 2036 14020 -1278 -73 67
18:03:03.719087 697.62 1404 1916 14052 -1041 -9 43
18:03:03.719188 697.63 1492 1892 14228 -558 -1 -14
18:03:03.748954 697.64 1556 2016 14188 -204 110 4
18:03:03.751809 697.65 1632 2044 14132 -177 151 19
18:03:03.752069 697.66 1492 1904 14332 -45 104 20
18:03:03.818096 697.67 1544 2004 14092 89 119 24
18:03:03.823198 697.68 1576 1912 13872 305 158 18
18:03:03.823371 697.69 1448 1824 13996 574 275 -26
18:03:03.823474 697.7 1596 1944 14124 900 364 -29
18:03:03.823561 697.71 1520 1948 14056 1276 461 -47
18:03:03.824474 697.72 1552 2048 14104 1627 478 -73
18:03:03.848949 697.73 1416 2148 14072 1760 576 -73
18:03:03.857370 697.74 1340 2176 14236 1955 698 -88
