17:58:00.005204 415.58 1256 3024 13964 182 207 -30
17:58:00.028561 415.59 1256 3076 14156 413 192 -29
17:58:00.028804 415.6 1300 3100 14080 332 188 20
17:58:00.048313 415.61 1100 3156 13576 -631 230 131
17:58:00.061489 415.62 1296 2980 13816 -467 -20 97
17:58:00.068186 415.63 1448 3136 14652 1200 367 -124
17:58:00.069285 415.64 1308 3408 14528 1353 421 -127
17:58:00.070448 415.65 1192 3376 14036 158 140 5
17:58:00.084194 415.66 1188 3156 14092 146 376 -8
17:58:00.093900 415.67 1140 3368 13572 -350 110 84
17:58:00.099606 415.68 1140 3128 13480 -646 -112 135
17:58:00.120154 415.69 1304 2928 13788 164 12 60
17:58:00.130060 415.7 1472 3092 14016 534 -60 5
17:58:00.130242 415.71 1316 3252 14236 624 -102 -17
17:58:00.153315 415.72 1212 3268 14148 502 17 19
17:58:00.161865 415.73 1192 3376 14084 301 121 6
17:58:00.162004 415.74 1288 3344 14112 232 168 1
17:58:00.187952 415.75 1400 3524 14288 227 223 -23
17:58:00.199332 415.76 1376 3268 14040 166 330 -67
17:58:00.199429 415.77 1376 3372 13880 278 276 -77
17:58:00.199495 415.78 1460 3240 13800 233 285 -40
17:58:00.204772 415.79 1356 3132 13684 449 280 -55
17:58:00.221027 415.8 1296 3292 13828 866 156 -42
17:58:00.249303 415.81 1320 3188 13932 891 125 -63
17:58:00.260203 415.82 1316 3324 13908 845 182 -49
17:58:00.260390 415.83 1324 3300 13992 800 169 -24
17:58:00.260635 415.84 1236 3388 13968 711 179 -39
17:58:00.289163 415.85 1236 3368 14108 643 268 -16
17:58:00.297093 415.86 1364 3412 14048 648 350 -48
17:58:00.297302 415.87 1292 3428 13980 671 301 -46
17:58:00.298646 415.88 1304 3436 13888 670 258 -50
17:58:00.302130 415.89 1176 3460 13952 653 253 -73
17:58:00.317036 415.9 1360 3492 13972 734 277 -72
17:58:00.348843 415.91 1176 3580 13992 679 249 -33
17:58:00.362159 415.92 1308 3564 13972 659 262 -72
17:58:00.362336 415.93 1436 3564 14004 808 243 -43
17:58:00.362560 415.94 1248 3624 14016 907 273 -81
17:58:00.384397 415.95 1324 3708 13992 1010 349 -102
17:58:00.393624 415.96 1260 3844 14024 977 314 -95
17:58:00.401694 415.97 1276 3712 14100 927 249 -103
17:58:00.403609 415.98 1220 3700 14240 962 601 -108
17:58:00.419464 415.99 1104 3704 13592 293 231 -29
17:58:00.428914 416.0 1296 3548 13788 310 274 -56
17:58:00.440471 416.01 1324 3756 13916 997 329 -117
17:58:00.463410 416.02 1232 3764 14060 996 237 -113
17:58:00.463567 416.03 1284 3796 14080 693 297 -85
17:58:00.488789 416.04 1296 3808 13916 421 237 -66
17:58:00.496302 416.05 1156 3748 13900 371 209 -46
17:58:00.499067 416.06 1280 3796 13936 421 145 -34
17:58:00.500669 416.07 1360 3892 14008 421 157 -40
17:58:00.525219 416.08 1312 3800 14004 442 182 -65
17:58:00.529230 416.09 1304 3872 13968 469 230 -48
17:58:00.529394 416.1 1336 3932 14084 472 259 -55
17:58:00.534467 416.11 1148 3952 14064 375 296 -65
17:58:00.551837 416.12 1220 3812 13840 358 312 -68
17:58:00.562336 416.13 1296 3920 13764 326 318 -56
